idade;classe_trabalho;escolaridade;anos_estudo;estado_civil;raca;sexo;UF;região;qtde_filhos;salario
25;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;MA;Nordeste;5;3232
31;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;PI;Nordeste;0;1100
51;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;CE;Nordeste;4;1100
24;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Masculino;RN;Nordeste;0;2499
70;Aposentado;Ensino Médio Incompleto;9;Divorciado;Branco;Feminino;PB;Nordeste;2;6051
23;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;PE;Nordeste;4;3349
61;Funcionário Setor Privado;Ensino Médio Incompleto;9;Viúvo;Branco;Feminino;AL;Nordeste;0;1100
45;Autônomo;Ensino Fundamental Incompleto;4;Casado;Branco;Masculino;SE;Nordeste;3;1100
47;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;BA;Nordeste;5;1100
56;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;MG;Sudeste;4;3198
79;Aposentado;Doutorado;16;Casado;Branco;Masculino;ES;Sudeste;4;3839
20;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Feminino;RJ;Sudeste;0;3824
30;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Pardo;Masculino;SP;Sudeste;4;1100
27;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Masculino;PR;Sul;0;3629
40;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Masculino;SC;Sul;0;3523
60;;Ensino Médio Incompleto;9;Casado;Branco;Masculino;RS;Sul;5;1100
58;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;MS;Centro-Oeste;1;1100
71;Aposentado;Mestrado;15;Casado;Branco;Masculino;MT;Centro-Oeste;0;6412
50;Funcionário Setor Privado;Mestrado;15;Casado;Branco;Masculino;GO;Centro-Oeste;4;10391
29;Empresário;Ensino Médio Completo;10;Solteiro;Branco;Masculino;DF;Centro-Oeste;3;5821
33;Funcionário Setor Privado;Ensino Fundamental Completo;6;Separado;Branco;Feminino;RO;Norte;0;1100
60;Servidor Público;Ensino Médio Incompleto;9;Casado;Indígena;Masculino;AC;Norte;1;1451
33;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;Masculino;AM;Norte;2;3703
43;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Feminino;RR;Norte;2;2930
33;Funcionário Setor Privado;Ensino Fundamental Completo;6;Solteiro;Negro;Masculino;PA;Norte;5;1100
33;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Feminino;AP;Norte;2;1100
32;Servidor Público;Ensino Médio Incompleto;9;Casado;Branco;Masculino;TO;Norte;1;1385
21;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Feminino;MA;Nordeste;2;2997
38;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Feminino;PI;Nordeste;4;1100
38;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Feminino;CE;Nordeste;5;3733
39;Servidor Público;Ensino Médio Completo;10;Separado;Negro;Feminino;RN;Nordeste;4;3257
17;Menor Aprendiz;Ensino Médio Incompleto;7;Solteiro;Branco;Feminino;PB;Nordeste;0;1100
21;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;PE;Nordeste;3;2920
42;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;AL;Nordeste;0;2510
42;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Feminino;SE;Nordeste;3;1100
36;Funcionário Setor Privado;Ensino Médio Incompleto;7;Divorciado;Branco;Feminino;BA;Nordeste;0;1100
32;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;MG;Sudeste;3;2650
37;Autônomo;Ensino Médio Completo;13;Casado;Branco;Masculino;ES;Sudeste;2;3552
28;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Masculino;RJ;Sudeste;2;2493
37;Funcionário Setor Privado;Ensino Médio Completo;11;Casado;Branco;Masculino;SP;Sudeste;1;3634
50;Funcionário Setor Privado;Ensino Médio Incompleto;9;Separado;Amarelo;Feminino;PR;Sul;3;1100
49;Funcionário Setor Privado;Ensino Médio Incompleto;7;Casado;Branco;Masculino;SC;Sul;4;1100
40;Funcionário Setor Privado;Mestrado;14;Casado;Branco;Masculino;RS;Sul;2;10300
40;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;MS;Centro-Oeste;5;3700
49;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;MT;Centro-Oeste;0;2710
35;Funcionário Público;Mestrado;14;Solteiro;Branco;Masculino;GO;Centro-Oeste;1;6305
33;Empresário;Ensino Médio Incompleto;9;Divorciado;Branco;Masculino;DF;Centro-Oeste;5;8230
24;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;RO;Norte;4;1100
41;Funcionário Setor Privado;Mestrado;14;Solteiro;Branco;Feminino;AC;Norte;0;7249
43;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Negro;Masculino;AM;Norte;3;2565
36;Autônomo;Ensino Médio Incompleto;9;Casado;Branco;Masculino;RR;Norte;3;1100
84;Aposentado;Ensino Médio Completo;13;Casado;Branco;Masculino;PA;Norte;3;2551
23;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;AP;Norte;1;1100
41;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Masculino;TO;Norte;2;2436
55;MEI;Ensino Médio Incompleto;9;Casado;Branco;Masculino;MA;Nordeste;5;5401
30;Autônomo;Ensino Médio Completo;10;Solteiro;Branco;Masculino;PI;Nordeste;1;2018
46;Funcionário Setor Privado;Ensino Médio Completo;12;Casado;Pardo;Masculino;CE;Nordeste;4;2397
55;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;RN;Nordeste;0;2837
34;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;PB;Nordeste;2;2984
54;Autônomo;Mestrado;14;Divorciado;Branco;Masculino;PE;Nordeste;2;8375
27;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Negro;Masculino;AL;Nordeste;2;3813
52;Empresário;Mestrado;14;Casado;Branco;Feminino;SE;Nordeste;4;9773
36;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Negro;Feminino;BA;Nordeste;1;2734
25;Autônomo;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;MG;Sudeste;0;1100
52;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Masculino;ES;Sudeste;5;3549
24;Funcionário Setor Privado;Ensino Médio Incompleto;9;Divorciado;Indígena;Feminino;RJ;Sudeste;2;1100
36;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Negro;Feminino;SP;Sudeste;2;1100
31;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;PR;Sul;0;1100
66;Aposentado;Ensino Médio Completo;10;Casado;Branco;Masculino;SC;Sul;4;2575
90;Aposentado;Ensino Médio Completo;13;Casado;Branco;Masculino;RS;Sul;1;2137
67;Aposentado;Mestrado;14;Casado;Branco;Masculino;MS;Centro-Oeste;4;6190
22;MEI;Ensino Fundamental Incompleto;4;Casado;Branco;Masculino;MT;Centro-Oeste;1;5966
47;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;GO;Centro-Oeste;5;3875
32;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Masculino;DF;Centro-Oeste;4;2371
55;Autônomo;Ensino Fundamental Incompleto;4;Casado;Branco;Masculino;RO;Norte;5;1100
32;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Feminino;AC;Norte;0;1100
48;Funcionário Setor Privado;Ensino Médio Completo;10;Separado;Negro;Feminino;AM;Norte;1;2259
21;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Amarelo;Masculino;RR;Norte;5;1100
33;Funcionário Setor Privado;Ensino Médio Completo;12;União Estável;Branco;Feminino;PA;Norte;4;3005
27;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Feminino;AP;Norte;3;2855
47;Funcionário Setor Privado;Ensino Médio Completo;11;Solteiro;Branco;Feminino;TO;Norte;0;3556
18;Funcionário Setor Privado;Ensino Médio Incompleto;7;Solteiro;Branco;Feminino;MA;Nordeste;1;1100
44;MEI;Ensino Médio Incompleto;9;Casado;Branco;Masculino;PI;Nordeste;2;6050
23;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;CE;Nordeste;5;2756
18;Funcionário Setor Privado;Ensino Fundamental Completo;6;Solteiro;Branco;Feminino;RN;Nordeste;1;1100
56;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;PB;Nordeste;5;1100
24;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Masculino;PE;Nordeste;1;3383
43;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Masculino;AL;Nordeste;5;2528
23;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Feminino;SE;Nordeste;4;2961
26;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;BA;Nordeste;1;3609
42;Funcionário Setor Privado;Ensino Médio Incompleto;9;Viúvo;Branco;Masculino;MG;Sudeste;5;1100
23;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Feminino;ES;Sudeste;4;1100
53;Autônomo;Ensino Fundamental Completo;6;Casado;Branco;Masculino;RJ;Sudeste;0;1100
51;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;SP;Sudeste;4;1100
40;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;PR;Sul;3;1100
27;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Masculino;SC;Sul;3;2449
24;Empresário;Ensino Médio Completo;10;Separado;Branco;Masculino;RS;Sul;3;18180
42;Funcionário Setor Privado;Ensino Médio Incompleto;9;Divorciado;Branco;Feminino;MS;Centro-Oeste;4;1100
41;Funcionário Setor Privado;Ensino Médio Incompleto;9;Separado;Branco;Feminino;MT;Centro-Oeste;2;1100
23;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;GO;Centro-Oeste;5;2955
42;Autônomo;Mestrado;14;Casado;Branco;Masculino;DF;Centro-Oeste;0;7030
38;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;RO;Norte;2;1100
63;Autônomo;Ensino Fundamental Incompleto;4;Casado;Branco;Masculino;AC;Norte;5;1100
31;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;AM;Norte;4;1100
18;Autônomo;Ensino Médio Incompleto;7;Solteiro;Branco;Feminino;RR;Norte;1;1100
21;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;PA;Norte;0;3792
24;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Pardo;Feminino;AP;Norte;3;2255
55;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;TO;Norte;5;3135
20;Funcionário Setor Privado;Ensino Fundamental Completo;5;Solteiro;Negro;Feminino;MA;Nordeste;1;1100
31;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;PI;Nordeste;4;3401
23;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Feminino;CE;Nordeste;3;2159
35;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;RN;Nordeste;2;1100
51;Autônomo;Ensino Médio Completo;10;Casado;Branco;Masculino;PB;Nordeste;2;2837
19;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Feminino;PE;Nordeste;1;3539
38;Empresário;Ensino Médio Incompleto;9;Divorciado;Branco;Masculino;AL;Nordeste;4;6746
52;Empresário;Ensino Médio Incompleto;9;Casado;Branco;Masculino;SE;Nordeste;0;14473
70;Aposentado;Mestrado;15;Casado;Branco;Masculino;BA;Nordeste;3;4526
53;Funcionário Setor Privado;Ensino Fundamental Completo;6;Divorciado;Branco;Masculino;MG;Sudeste;3;1100
59;Funcionário Setor Privado;Doutorado;16;Casado;Branco;Masculino;ES;Sudeste;4;15105
39;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;RJ;Sudeste;1;3840
18;Funcionário Setor Privado;Ensino Médio Incompleto;8;Solteiro;Branco;Feminino;SP;Sudeste;0;1100
41;;Ensino Médio Incompleto;9;Solteiro;Branco;Feminino;PR;Sul;1;1100
19;;Ensino Médio Completo;10;Solteiro;Branco;Masculino;SC;Sul;0;3860
24;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;RS;Sul;5;2982
25;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Feminino;MS;Centro-Oeste;5;1100
32;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Negro;Masculino;MT;Centro-Oeste;4;3127
34;Autônomo;Ensino Médio Incompleto;9;Casado;Branco;Masculino;GO;Centro-Oeste;1;1100
35;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Feminino;DF;Centro-Oeste;5;1100
50;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;RO;Norte;0;1100
18;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;AC;Norte;1;1100
37;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;AM;Norte;1;1100
30;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Feminino;RR;Norte;3;2733
40;MEI;Mestrado;14;Casado;Branco;Feminino;PA;Norte;4;3817
22;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Feminino;AP;Norte;2;1100
50;Empresário;Ensino Médio Completo;10;Separado;Negro;Feminino;TO;Norte;4;12024
70;Aposentado;Ensino Médio Incompleto;9;Divorciado;Branco;Feminino;MA;Nordeste;0;5729
43;Funcionário Setor Privado;Mestrado;14;Casado;Branco;Masculino;PI;Nordeste;0;10698
77;Aposentado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;CE;Nordeste;4;5760
30;Autônomo;Ensino Médio Incompleto;9;Casado;Branco;Masculino;RN;Nordeste;5;1100
33;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;PB;Nordeste;0;2520
51;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;PE;Nordeste;4;3689
58;Servidor Público;Mestrado;14;Casado;Branco;Masculino;AL;Nordeste;0;8591
22;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;SE;Nordeste;3;3677
33;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Negro;Masculino;BA;Nordeste;1;1100
27;Funcionário Setor Privado;Ensino Médio Incompleto;7;Casado;Branco;Masculino;MG;Sudeste;5;1100
35;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;ES;Sudeste;3;3359
32;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;RJ;Sudeste;2;2298
41;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Feminino;SP;Sudeste;2;3162
37;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;PR;Sul;0;3685
17;Menor Aprendiz;Ensino Médio Incompleto;7;Solteiro;Branco;Masculino;SC;Sul;0;1100
50;Funcionário Setor Privado;Ensino Médio Completo;13;Divorciado;Branco;Masculino;RS;Sul;3;2856
31;;Ensino Médio Incompleto;9;Casado;Pardo;Masculino;MS;Centro-Oeste;2;1100
54;Servidor Público;Ensino Médio Incompleto;9;Separado;Branco;Feminino;MT;Centro-Oeste;5;1988
23;Servidor Público;Ensino Médio Incompleto;9;Solteiro;Negro;Masculino;GO;Centro-Oeste;2;1816
40;Funcionário Setor Privado;Ensino Médio Completo;13;Divorciado;Branco;Feminino;DF;Centro-Oeste;3;2671
29;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Masculino;RO;Norte;3;2756
38;Funcionário Setor Privado;Ensino Médio Incompleto;9;União Estável;Branco;Masculino;AC;Norte;4;1100
30;Funcionário Setor Privado;Ensino Médio Completo;11;Casado;Branco;Masculino;AM;Norte;4;3884
20;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Pardo;Masculino;RR;Norte;2;2664
43;Autônomo;Ensino Médio Completo;10;Casado;Branco;Masculino;PA;Norte;0;3231
25;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;AP;Norte;4;3537
39;Funcionário Setor Privado;Mestrado;14;Casado;Branco;Masculino;TO;Norte;2;8786
48;Funcionário Setor Privado;Ensino Médio Completo;12;Casado;Branco;Masculino;MA;Nordeste;4;3652
41;Autônomo;Ensino Médio Incompleto;9;Divorciado;Branco;Feminino;PI;Nordeste;5;1100
24;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Masculino;CE;Nordeste;1;2605
20;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Masculino;RN;Nordeste;2;3090
25;Funcionário Setor Privado;Ensino Médio Completo;10;Solteiro;Branco;Feminino;PB;Nordeste;3;2369
57;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;PE;Nordeste;4;3849
39;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Feminino;AL;Nordeste;5;2655
66;Aposentado;Ensino Médio Completo;13;Casado;Branco;Masculino;SE;Nordeste;5;1498
34;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;BA;Nordeste;0;2558
36;Funcionário Setor Privado;Ensino Médio Completo;13;Divorciado;Branco;Masculino;MG;Sudeste;5;3723
46;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Feminino;ES;Sudeste;5;1100
42;Empresário;Mestrado;14;Divorciado;Branco;Feminino;RJ;Sudeste;2;4535
46;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Branco;Masculino;SP;Sudeste;0;1100
34;Empresário;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;PR;Sul;2;7968
43;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Negro;Feminino;SC;Sul;2;3893
42;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;RS;Sul;1;2578
31;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Masculino;MS;Centro-Oeste;0;3161
70;Aposentado;Ensino Médio Completo;10;Casado;Branco;Masculino;MT;Centro-Oeste;4;6131
32;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;GO;Centro-Oeste;5;3425
46;Funcionário Público;Ensino Médio Incompleto;9;Casado;Branco;Masculino;DF;Centro-Oeste;5;1812
42;MEI;Ensino Fundamental Incompleto;4;Divorciado;Branco;Masculino;RO;Norte;3;5216
21;Funcionário Setor Privado;Ensino Médio Completo;11;Solteiro;Branco;Masculino;AC;Norte;4;3317
24;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Feminino;AM;Norte;3;2298
23;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;RR;Norte;1;1100
50;Empresário;Mestrado;14;Casado;Branco;Masculino;PA;Norte;5;11767
37;Funcionário Setor Privado;Ensino Médio Completo;10;Divorciado;Branco;Feminino;AP;Norte;1;3513
19;;Ensino Médio Incompleto;7;Solteiro;Branco;Feminino;TO;Norte;1;1100
44;Funcionário Público;Ensino Médio Completo;12;Casado;Branco;Masculino;MA;Nordeste;0;4890
29;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Negro;Masculino;PI;Nordeste;1;1100
30;Funcionário Setor Privado;Ensino Médio Completo;11;Casado;Branco;Feminino;CE;Nordeste;1;3222
36;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;RN;Nordeste;0;3390
49;Autônomo;Ensino Médio Completo;13;Solteiro;Branco;Masculino;PB;Nordeste;2;2590
29;Funcionário Setor Privado;Ensino Médio Incompleto;9;Divorciado;Branco;Masculino;PE;Nordeste;2;1100
45;Empresário;Ensino Médio Incompleto;9;Solteiro;Negro;Feminino;AL;Nordeste;2;5772
75;Aposentado;Doutorado;16;Casado;Negro;Masculino;SE;Nordeste;0;3845
42;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Feminino;BA;Nordeste;1;1100
37;Funcionário Setor Privado;Ensino Médio Completo;12;Divorciado;Branco;Feminino;MG;Sudeste;0;2441
51;Funcionário Setor Privado;Ensino Médio Completo;13;Casado;Branco;Masculino;ES;Sudeste;2;3106
61;Empresário;Ensino Médio Incompleto;9;Casado;Branco;Masculino;RJ;Sudeste;5;8708
33;Funcionário Setor Privado;Ensino Médio Completo;12;Solteiro;Branco;Feminino;SP;Sudeste;5;3691
50;Empresário;Ensino Médio Incompleto;9;Casado;Negro;Masculino;PR;Sul;3;11548
59;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;SC;Sul;0;1100
25;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Feminino;RS;Sul;4;1100
22;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;MS;Centro-Oeste;3;1100
56;Funcionário Setor Privado;Ensino Médio Completo;10;Casado;Branco;Masculino;MT;Centro-Oeste;3;3425
44;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Negro;Feminino;GO;Centro-Oeste;0;3710
35;Funcionário Setor Privado;Ensino Médio Completo;11;Casado;Branco;Masculino;DF;Centro-Oeste;4;3788
57;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;RO;Norte;1;1100
47;Autônomo;Ensino Médio Incompleto;9;Casado;Branco;Masculino;AC;Norte;0;1100
27;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Branco;Feminino;AM;Norte;1;3805
50;Autônomo;Ensino Médio Incompleto;9;Casado;Branco;Masculino;RR;Norte;1;1100
30;Funcionário Setor Privado;Ensino Médio Completo;13;Solteiro;Negro;Masculino;PA;Norte;2;2985
46;Funcionário Setor Privado;Ensino Médio Incompleto;7;Casado;Negro;Masculino;AP;Norte;4;1100
48;MEI;Mestrado;15;Casado;Branco;Masculino;TO;Norte;5;3230
61;Funcionário Setor Privado;Ensino Médio Completo;13;Divorciado;Branco;Masculino;MA;Nordeste;0;3578
33;Funcionário Setor Privado;Ensino Médio Incompleto;9;Solteiro;Branco;Masculino;PI;Nordeste;3;1100
40;Funcionário Setor Privado;Ensino Médio Incompleto;9;Casado;Negro;Masculino;CE;Nordeste;1;1100
